fold,suite,task,run_id,episode,init_state_id,length,failure,global_row,query,pc1,pc2,safe_progress_color,score_10d,threshold_10d,ratio_10d,exceeds_10d,first_alarm_query_10d,alarm_latched_10d,score_2d,threshold_2d,ratio_2d,exceeds_2d,first_alarm_query_2d,alarm_latched_2d,decision,route_ja_k20_score,route_ja_k20_threshold,route_ja_k20_ratio,route_wj_site_k20_score,route_wj_site_k20_threshold,route_wj_site_k20_ratio,route_wj_aligned_k20_score,route_wj_aligned_k20_threshold,route_wj_aligned_k20_ratio,route_hellinger_aligned_k20_score,route_hellinger_aligned_k20_threshold,route_hellinger_aligned_k20_ratio,route_ja_k20_exceeds,route_wj_site_k20_exceeds,route_wj_aligned_k20_exceeds,route_hellinger_aligned_k20_exceeds
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,7,-0.2139610318234033,-0.5187714010603804,0.0,0.5837730169296265,1.8795933723449707,0.3105847389753851,False,-1,False,0.0884591862559318,1.186293363571167,0.0745677156868163,False,-1,False,neither,0.8236905,0.8338214159011841,0.9878499860106388,0.07509111,0.09059218317270279,0.8288916995920003,0.07533298,0.09092116355895996,0.8285527145595527,0.03686562,0.04523143917322159,0.8150441922488425,False,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,8,-0.5368812182522681,0.1775755664920498,0.0,0.6463657021522522,1.8795933723449707,0.3438859232334118,False,-1,False,0.1088823229074478,1.186293363571167,0.0917836399081531,False,-1,False,neither,0.83734524,0.8338214159011841,1.0042261166862843,0.07789708,0.09059218317270279,0.8598653499768115,0.0781064,0.09092116355895996,0.8590563549066346,0.037612095,0.04523143917322159,0.8315476173807965,True,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,10,0.6876088551818745,-0.8422263929071407,0.0,0.6985462307929993,1.8795933723449707,0.371647528168019,False,-1,False,0.1183409392833709,1.186293363571167,0.0997568922809468,False,-1,False,neither,0.841625,0.8338214159011841,1.0093587897293927,0.069516964,0.09059218317270279,0.767361617991234,0.069658116,0.09092116355895996,0.7661375281564753,0.033729453,0.04523143917322159,0.7457081458461987,True,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,11,-0.3312726089154124,-0.6188941033994815,0.0,0.6973685622215271,1.8795933723449707,0.3710209731967153,False,-1,False,0.0934259369969368,1.186293363571167,0.0787544968773081,False,-1,False,neither,0.7915238,0.8338214159011841,0.9492725889582551,0.080576345,0.09059218317270279,0.8894403744626339,0.08085868,0.09092116355895996,0.8893273519670855,0.039295714,0.04523143917322159,0.8687699323044952,False,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,13,-0.0836576308596218,0.413080624672473,0.0,0.9093819260597228,1.8795933723449707,0.4838184361786629,False,-1,False,0.1630933284759521,1.186293363571167,0.1374814472408266,False,-1,False,neither,0.79899406,0.8338214159011841,0.9582316418048721,0.07853932,0.09059218317270279,0.8669547038808949,0.07883628,0.09092116355895996,0.8670839003962229,0.038490415,0.04523143917322159,0.8509659502993068,False,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,14,0.1438843309497572,0.1382508236599536,0.0,0.9530739784240724,1.8795933723449707,0.5070639173594351,False,-1,False,0.104441650211811,1.186293363571167,0.0880403224185663,False,-1,False,neither,0.8301548,0.8338214159011841,0.9956026083546439,0.073679656,0.09059218317270279,0.8133114051337943,0.073865026,0.09092116355895996,0.8124074015801716,0.035903744,0.04523143917322159,0.7937785101651973,False,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,16,-0.7522346069411582,0.1647650572628352,0.0,0.956571638584137,1.8795933723449707,0.5089247773792281,False,-1,False,0.0972387045621872,1.186293363571167,0.0819685143221773,False,-1,False,neither,0.8014048,0.8338214159011841,0.9611228002855345,0.07502606,0.09059218317270279,0.8281736352191864,0.07540079,0.09092116355895996,0.8292985825394453,0.036981188,0.04523143917322159,0.817599184036663,False,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,250,31,19,False,1450,18,-1.4506122775051575,0.8754656312775561,0.0,1.168428659439087,1.8795933723449707,0.6216390612089473,False,-1,False,0.1645116358995437,1.186293363571167,0.1386770262326217,False,-1,False,neither,0.80695236,0.8338214159011841,0.9677760032344948,0.07494778,0.09059218317270279,0.8273095893709695,0.07521547,0.09092116355895996,0.8272602700661595,0.036869466,0.04523143917322159,0.8151291884297795,False,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,82,10,18,False,1282,7,0.173078923083732,-0.2573077228682788,0.0,0.5921514630317688,1.8795933723449707,0.3150423233792337,False,-1,False,0.0668321102857589,1.186293363571167,0.0563369165992553,False,-1,False,neither,0.84476787,0.8338214159011841,1.0131280540519751,0.07420229,0.09059218317270279,0.8190805107986404,0.074409425,0.09092116355895996,0.8183949956863886,0.03598269,0.04523143917322159,0.7955238968574638,True,False,False,False
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,82,10,18,False,1282,8,0.2867191644233119,0.3879996991138449,0.0,0.8471424579620361,1.8795933723449707,0.4507051740159871,False,-1,False,0.1429556161165237,1.186293363571167,0.120506124797138,False,-1,False,neither,0.8422976,0.8338214159011841,1.0101654833492288,0.077476844,0.09059218317270279,0.8552265932685515,0.07765757,0.09092116355895996,0.8541198757837268,0.03741012,0.04523143917322159,0.8270822705379023,True,False,False,False
